time_s,time_h,TMSPA_mM,BMSPA_mM,MMSPA_mM,H3PO4_mM,H2O_mM,TMSOH_mM,siloxyl_mM,EC_mM,TMSOEG_mM,TMSOdiEG_mM,CO2_mM
53.884384426082235,0.014967884562800621,42.73079499031454,6.715739648870405,0.5248660766078977,0.02859928420715291,12.163971484437045,0.13808869253616865,0.015241139145247171,4500.0,0.13965971767470392,7.54303896625506,15.225737650184827
55.397092811064034,0.015388081336406676,42.58386843998173,6.8394386200267405,0.5462491894267524,0.030443750564772394,11.991962341848083,0.13613118138239588,0.015230592423189384,4500.0,0.13768021136392472,7.718995673030633,15.575671557425192
56.95226779712825,0.01582007438809118,42.43549822874733,6.963840896497242,0.5682723232266603,0.03238855152876429,11.817667593650386,0.1341473590137522,0.015218791187783787,4500.0,0.1356740522168553,7.8972922039794495,15.930258460175754
58.55110155867241,0.016264194877409002,42.285737615951305,7.088885255707686,0.5909396524009138,0.03443747594008786,11.641128834690663,0.1321377310104058,0.01520582302098163,4500.0,0.13364175549871946,8.077885855827457,16.289413467153636
60.19481973827274,0.016720783260631318,42.134643194862015,7.214508202617196,0.6142542977572125,0.03659430476356677,11.462392058215512,0.1301028518431186,0.01519177063837606,4500.0,0.13158388558507875,8.260729433766143,16.653042753117365
61.88468238624386,0.017190189551734406,41.98227492136371,7.34064402648352,0.6382182574676087,0.03886279468515922,11.281507786451142,0.12804332644905367,0.015176711925898324,4500.0,0.12950105757575445,8.445771117646382,17.02104329286852
63.62198492657489,0.017672773590715247,41.8286961367419,7.467224863596113,0.6628323392854604,0.041246660376532705,11.098531196688521,0.12595981175520723,0.01516071998569314,4500.0,0.1273939388552812,8.632954332763527,17.393302604382335
65.40805914998256,0.018168905319439602,41.673973568357205,7.594180790769504,0.6880960855736279,0.04374955529965806,10.913522235514346,0.12385301810353594,0.015143863330620608,4500.0,0.1252632505627868,8.82221763253694,17.769698515636666
67.24427423484249,0.018678965065234025,41.51817736229685,7.721439863810315,0.7140077223950229,0.04637505149780291,10.726545742640555,0.12172371068288912,0.015126205734865675,4500.0,0.12310976904310458,9.013494571946815,18.150098912936738
69.13203779678132,0.019203343832439254,41.36138104836366,7.848928256976518,0.7405640770199687,0.04912661763985246,10.537671542702594,0.11957271074316839,0.015107806639146383,4500.0,0.12093432711805999,9.206713612845261,18.534361552808583
71.07279696773419,0.019742443602148385,41.20366154104819,7.9765703394905,0.76776052332042,0.052007596140880914,10.346974546598576,0.11740089680054935,0.015088721153099937,4500.0,0.11873781531384102,9.401798020182165,18.92233385567817
73.06803950529503,0.020296677640359733,41.04509911139422,8.104288790716524,0.7955909189631798,0.05502117892607141,10.154534834820955,0.11520920567717349,0.01506900024259223,4500.0,0.11652118293670789,9.598665776370803,19.31385273567831
75.11929493320964,0.020866470814780456,40.885777351877806,8.232004718359603,0.8240475476688288,0.05817038209376198,9.960437730916578,0.1129986334132336,0.015048690895664041,4500.0,0.11428543901540122,9.797229505807355,19.70874445063011
77.22813571388642,0.021452259920524006,40.725783129748976,8.359637785936032,0.8531210647835228,0.061458019531457984,9.764773862200204,0.1107702360258005,0.015027836298195632,4500.0,0.11203165308803735,9.997396412435993,20.10682447796002
